timestamp,missing_items,snapshot
2026-03-31T18:50:10.764876,"helmet,vest",snapshots\violation_20260331_185010_helmet_vest.jpg
2026-03-31T18:50:10.898164,"helmet,vest",snapshots\violation_20260331_185010_helmet_vest.jpg
2026-03-31T18:50:11.017187,"helmet,vest",snapshots\violation_20260331_185011_helmet_vest.jpg
2026-03-31T18:50:11.144039,"helmet,vest",snapshots\violation_20260331_185011_helmet_vest.jpg
2026-03-31T18:50:11.280387,"helmet,vest",snapshots\violation_20260331_185011_helmet_vest.jpg
2026-03-31T18:50:11.408689,vest,snapshots\violation_20260331_185011_vest.jpg
2026-03-31T18:50:11.529989,"helmet,vest",snapshots\violation_20260331_185011_helmet_vest.jpg
2026-03-31T18:50:11.658703,"helmet,vest",snapshots\violation_20260331_185011_helmet_vest.jpg
2026-03-31T18:50:11.792468,"helmet,vest",snapshots\violation_20260331_185011_helmet_vest.jpg
2026-03-31T18:50:11.922003,"helmet,vest",snapshots\violation_20260331_185011_helmet_vest.jpg
2026-03-31T18:50:12.040719,"helmet,vest",snapshots\violation_20260331_185012_helmet_vest.jpg
2026-03-31T18:50:12.170186,"helmet,vest",snapshots\violation_20260331_185012_helmet_vest.jpg
2026-03-31T18:50:13.114885,"helmet,vest",snapshots\violation_20260331_185013_helmet_vest.jpg
2026-03-31T18:50:13.377524,"helmet,vest",snapshots\violation_20260331_185013_helmet_vest.jpg
2026-03-31T18:50:13.502359,vest,snapshots\violation_20260331_185013_vest.jpg
2026-03-31T18:50:13.630126,vest,snapshots\violation_20260331_185013_vest.jpg
2026-03-31T18:50:13.764352,vest,snapshots\violation_20260331_185013_vest.jpg
2026-03-31T18:50:13.956457,vest,snapshots\violation_20260331_185013_vest.jpg
2026-03-31T18:50:14.143528,vest,snapshots\violation_20260331_185014_vest.jpg
2026-03-31T18:50:14.305586,vest,snapshots\violation_20260331_185014_vest.jpg
2026-03-31T18:50:14.440122,vest,snapshots\violation_20260331_185014_vest.jpg
2026-03-31T18:50:14.579091,vest,snapshots\violation_20260331_185014_vest.jpg
2026-03-31T18:50:14.714398,vest,snapshots\violation_20260331_185014_vest.jpg
2026-03-31T18:50:14.865380,"helmet,vest",snapshots\violation_20260331_185014_helmet_vest.jpg
2026-03-31T18:50:15.002131,"helmet,vest",snapshots\violation_20260331_185014_helmet_vest.jpg
2026-03-31T18:50:15.165273,vest,snapshots\violation_20260331_185015_vest.jpg
2026-03-31T18:50:15.295315,vest,snapshots\violation_20260331_185015_vest.jpg
2026-03-31T18:50:15.436866,vest,snapshots\violation_20260331_185015_vest.jpg
2026-03-31T18:50:15.561001,vest,snapshots\violation_20260331_185015_vest.jpg
2026-03-31T18:50:15.687318,vest,snapshots\violation_20260331_185015_vest.jpg
2026-03-31T18:50:15.824363,vest,snapshots\violation_20260331_185015_vest.jpg
2026-03-31T18:50:15.949720,vest,snapshots\violation_20260331_185015_vest.jpg
2026-03-31T18:50:16.077064,vest,snapshots\violation_20260331_185016_vest.jpg
2026-03-31T18:50:16.224504,vest,snapshots\violation_20260331_185016_vest.jpg
2026-03-31T18:50:16.356046,vest,snapshots\violation_20260331_185016_vest.jpg
2026-03-31T18:50:16.491294,vest,snapshots\violation_20260331_185016_vest.jpg
2026-03-31T18:50:16.610551,vest,snapshots\violation_20260331_185016_vest.jpg
2026-03-31T18:50:16.740906,vest,snapshots\violation_20260331_185016_vest.jpg
2026-03-31T18:50:16.880282,vest,snapshots\violation_20260331_185016_vest.jpg
2026-03-31T18:50:17.003602,vest,snapshots\violation_20260331_185016_vest.jpg
2026-03-31T18:50:17.133117,vest,snapshots\violation_20260331_185017_vest.jpg
2026-03-31T18:50:17.257692,vest,snapshots\violation_20260331_185017_vest.jpg
2026-03-31T18:50:18.198585,vest,snapshots\violation_20260331_185018_vest.jpg
2026-03-31T18:50:18.448261,vest,snapshots\violation_20260331_185018_vest.jpg
2026-03-31T18:50:18.577731,vest,snapshots\violation_20260331_185018_vest.jpg
2026-03-31T18:50:18.701704,vest,snapshots\violation_20260331_185018_vest.jpg
2026-03-31T18:50:18.842748,vest,snapshots\violation_20260331_185018_vest.jpg
2026-03-31T18:50:18.965534,vest,snapshots\violation_20260331_185018_vest.jpg
2026-03-31T18:50:19.092786,vest,snapshots\violation_20260331_185019_vest.jpg
2026-03-31T18:50:19.216317,vest,snapshots\violation_20260331_185019_vest.jpg
2026-03-31T18:50:19.351944,vest,snapshots\violation_20260331_185019_vest.jpg
2026-03-31T18:50:19.478790,vest,snapshots\violation_20260331_185019_vest.jpg
2026-03-31T18:50:19.604229,vest,snapshots\violation_20260331_185019_vest.jpg
2026-03-31T18:50:19.729954,vest,snapshots\violation_20260331_185019_vest.jpg
2026-03-31T18:50:19.864307,vest,snapshots\violation_20260331_185019_vest.jpg
2026-03-31T18:50:19.992608,vest,snapshots\violation_20260331_185019_vest.jpg
2026-03-31T18:50:20.115938,vest,snapshots\violation_20260331_185020_vest.jpg
2026-03-31T18:50:20.242086,vest,snapshots\violation_20260331_185020_vest.jpg
2026-03-31T18:50:20.377200,"helmet,vest",snapshots\violation_20260331_185020_helmet_vest.jpg
2026-03-31T18:50:20.507760,vest,snapshots\violation_20260331_185020_vest.jpg
2026-03-31T18:50:20.636783,"helmet,vest",snapshots\violation_20260331_185020_helmet_vest.jpg
2026-03-31T18:50:20.761019,vest,snapshots\violation_20260331_185020_vest.jpg
2026-03-31T18:50:20.923600,vest,snapshots\violation_20260331_185020_vest.jpg
2026-03-31T18:50:21.046986,"helmet,vest",snapshots\violation_20260331_185021_helmet_vest.jpg
2026-03-31T18:50:21.172528,"helmet,vest",snapshots\violation_20260331_185021_helmet_vest.jpg
2026-03-31T18:50:21.300556,vest,snapshots\violation_20260331_185021_vest.jpg
2026-03-31T18:50:21.500425,vest,snapshots\violation_20260331_185021_vest.jpg
2026-03-31T18:50:21.638083,vest,snapshots\violation_20260331_185021_vest.jpg
2026-03-31T18:50:21.765148,vest,snapshots\violation_20260331_185021_vest.jpg
2026-03-31T18:50:21.903112,vest,snapshots\violation_20260331_185021_vest.jpg
2026-03-31T18:50:22.030707,vest,snapshots\violation_20260331_185022_vest.jpg
2026-03-31T18:50:22.159236,vest,snapshots\violation_20260331_185022_vest.jpg
2026-03-31T18:50:22.284585,vest,snapshots\violation_20260331_185022_vest.jpg
2026-03-31T18:50:23.228252,vest,snapshots\violation_20260331_185023_vest.jpg
2026-03-31T18:50:23.471779,vest,snapshots\violation_20260331_185023_vest.jpg
2026-03-31T18:50:23.723924,"helmet,vest",snapshots\violation_20260331_185023_helmet_vest.jpg
2026-03-31T18:50:23.923934,vest,snapshots\violation_20260331_185023_vest.jpg
2026-03-31T18:50:24.133604,vest,snapshots\violation_20260331_185024_vest.jpg
2026-03-31T18:50:24.329120,vest,snapshots\violation_20260331_185024_vest.jpg
2026-03-31T18:50:24.493025,vest,snapshots\violation_20260331_185024_vest.jpg
2026-03-31T18:50:24.643706,vest,snapshots\violation_20260331_185024_vest.jpg
2026-03-31T18:50:24.818539,vest,snapshots\violation_20260331_185024_vest.jpg
2026-03-31T18:50:25.045601,vest,snapshots\violation_20260331_185025_vest.jpg
2026-03-31T18:50:25.224599,"helmet,vest",snapshots\violation_20260331_185025_helmet_vest.jpg
2026-03-31T18:50:25.420000,"helmet,vest",snapshots\violation_20260331_185025_helmet_vest.jpg
2026-03-31T18:50:25.613219,"helmet,vest",snapshots\violation_20260331_185025_helmet_vest.jpg
2026-03-31T18:50:25.791308,"helmet,vest",snapshots\violation_20260331_185025_helmet_vest.jpg
2026-03-31T18:50:25.963476,"helmet,vest",snapshots\violation_20260331_185025_helmet_vest.jpg
2026-03-31T18:50:26.137556,"helmet,vest",snapshots\violation_20260331_185026_helmet_vest.jpg
2026-03-31T18:50:26.365593,"helmet,vest",snapshots\violation_20260331_185026_helmet_vest.jpg
2026-03-31T18:50:26.641956,"helmet,vest",snapshots\violation_20260331_185026_helmet_vest.jpg
2026-03-31T18:50:26.874341,vest,snapshots\violation_20260331_185026_vest.jpg
2026-03-31T18:50:27.049857,vest,snapshots\violation_20260331_185027_vest.jpg
2026-03-31T18:50:27.245358,vest,snapshots\violation_20260331_185027_vest.jpg
2026-03-31T18:50:28.253495,vest,snapshots\violation_20260331_185028_vest.jpg
2026-03-31T18:50:28.521665,vest,snapshots\violation_20260331_185028_vest.jpg
2026-03-31T18:50:28.732558,"helmet,vest",snapshots\violation_20260331_185028_helmet_vest.jpg
2026-03-31T18:50:28.930774,vest,snapshots\violation_20260331_185028_vest.jpg
2026-03-31T18:50:29.223069,"helmet,vest",snapshots\violation_20260331_185029_helmet_vest.jpg
2026-03-31T18:50:29.460518,"helmet,vest",snapshots\violation_20260331_185029_helmet_vest.jpg
2026-03-31T18:59:22.868840,0,"helmet,vest",snapshots\violation_p0_20260331_185922_helmet_vest.jpg
2026-03-31T18:59:29.146277,0,"helmet,vest",snapshots\violation_p0_20260331_185929_helmet_vest.jpg
2026-03-31T18:59:32.660065,0,"helmet,vest",snapshots\violation_p0_20260331_185932_helmet_vest.jpg
2026-03-31T18:59:40.328854,0,"helmet,vest",snapshots\violation_p0_20260331_185940_helmet_vest.jpg
2026-03-31T18:59:43.270413,0,"helmet,vest",snapshots\violation_p0_20260331_185943_helmet_vest.jpg
2026-03-31T18:59:50.625651,0,"helmet,vest",snapshots\violation_p0_20260331_185950_helmet_vest.jpg
2026-03-31T19:00:01.368576,0,"helmet,vest",snapshots\violation_p0_20260331_190001_helmet_vest.jpg
2026-03-31T19:00:03.680302,0,"helmet,vest",snapshots\violation_p0_20260331_190003_helmet_vest.jpg
2026-03-31T19:03:14.767183,0,vest,snapshots\violation_p0_20260331_190314_vest.jpg
2026-03-31T19:03:18.244623,1,"helmet,vest",snapshots\violation_p1_20260331_190318_helmet_vest.jpg
2026-03-31T19:03:22.858713,1,"helmet,vest",snapshots\violation_p1_20260331_190322_helmet_vest.jpg
2026-03-31T19:03:26.640672,1,"helmet,vest",snapshots\violation_p1_20260331_190326_helmet_vest.jpg
2026-03-31T19:26:33.402654,0,"helmet,vest",snapshots\violation_p0_20260331_192633_helmet_vest.jpg
2026-03-31T19:26:39.120813,0,"helmet,vest",snapshots\violation_p0_20260331_192639_helmet_vest.jpg
2026-03-31T19:26:40.501033,0,"helmet,vest",snapshots\violation_p0_20260331_192640_helmet_vest.jpg
2026-03-31T19:26:47.374209,0,"helmet,vest",snapshots\violation_p0_20260331_192647_helmet_vest.jpg
2026-03-31T19:35:37.377779,0,vest,snapshots\violation_p0_20260331_193537_vest.jpg
2026-03-31T19:36:02.258616,0,vest,snapshots\violation_p0_20260331_193602_vest.jpg
2026-03-31T19:36:37.867253,0,vest,snapshots\violation_p0_20260331_193637_vest.jpg
2026-03-31T19:37:12.394498,0,vest,snapshots\violation_p0_20260331_193712_vest.jpg
2026-03-31T19:37:21.028779,0,"helmet,vest",snapshots\violation_p0_20260331_193721_helmet_vest.jpg
2026-03-31T19:44:12.991186,0,vest,snapshots\violation_p0_20260331_194412_vest.jpg
2026-03-31T19:44:14.606194,0,vest,snapshots\violation_p0_20260331_194414_vest.jpg
2026-03-31T19:44:15.923287,0,vest,snapshots\violation_p0_20260331_194415_vest.jpg
2026-03-31T19:44:30.111216,0,"helmet,vest",snapshots\violation_p0_20260331_194430_helmet_vest.jpg
2026-03-31T19:44:39.910083,0,vest,snapshots\violation_p0_20260331_194439_vest.jpg
2026-03-31T19:44:41.375166,0,vest,snapshots\violation_p0_20260331_194441_vest.jpg
2026-03-31T19:44:48.243579,0,vest,snapshots\violation_p0_20260331_194448_vest.jpg
2026-03-31T19:44:55.933187,0,vest,snapshots\violation_p0_20260331_194455_vest.jpg
2026-03-31T19:49:32.813478,0,vest,snapshots\violation_p0_20260331_194932_vest.jpg
2026-03-31T19:49:42.460863,0,vest,snapshots\violation_p0_20260331_194942_vest.jpg
2026-03-31T19:50:05.043496,0,vest,snapshots\violation_p0_20260331_195005_vest.jpg
2026-03-31T19:50:41.111933,0,vest,snapshots\violation_p0_20260331_195041_vest.jpg
2026-03-31T19:50:49.108621,0,vest,snapshots\violation_p0_20260331_195049_vest.jpg
2026-04-01T20:18:07.269296,0,"helmet,overall",snapshots\violation_p0_20260401_201807_helmet_overall.jpg
2026-04-01T20:18:13.588839,0,"helmet,overall",snapshots\violation_p0_20260401_201813_helmet_overall.jpg
2026-04-01T20:18:16.131690,0,"helmet,overall",snapshots\violation_p0_20260401_201816_helmet_overall.jpg
2026-04-01T20:18:24.839857,0,"helmet,overall",snapshots\violation_p0_20260401_201824_helmet_overall.jpg
2026-04-01T23:49:53.125015,0,overall,snapshots\violation_p0_20260401_234953_overall.jpg
2026-04-01T23:50:18.680337,0,"helmet,overall",snapshots\violation_p0_20260401_235018_helmet_overall.jpg
2026-04-02T00:10:58.644193,65,"helmet,overall",snapshots\violation_p65_20260402_001058_helmet_overall.jpg
2026-04-02T00:11:07.521781,65,"helmet,overall",snapshots\violation_p65_20260402_001107_helmet_overall.jpg
2026-04-02T00:11:12.664254,65,"helmet,overall",snapshots\violation_p65_20260402_001112_helmet_overall.jpg
2026-04-02T00:11:14.120056,65,"helmet,overall",snapshots\violation_p65_20260402_001114_helmet_overall.jpg
2026-04-02T00:11:19.279198,65,"helmet,overall",snapshots\violation_p65_20260402_001119_helmet_overall.jpg
2026-04-02T00:11:27.198520,65,"helmet,overall",snapshots\violation_p65_20260402_001127_helmet_overall.jpg
2026-04-02T00:11:32.368502,65,"helmet,overall",snapshots\violation_p65_20260402_001132_helmet_overall.jpg
2026-04-02T00:11:33.353418,146,"helmet,overall",snapshots\violation_p146_20260402_001133_helmet_overall.jpg
2026-04-02T00:11:37.407858,65,"helmet,overall",snapshots\violation_p65_20260402_001137_helmet_overall.jpg
2026-04-02T00:20:35.218362,55,"helmet,overall",snapshots\violation_p55_20260402_002035_helmet_overall.jpg
2026-04-02T00:20:59.758409,81,"helmet,overall",snapshots\violation_p81_20260402_002059_helmet_overall.jpg
2026-04-02T12:55:48.831792,10,"helmet,overall",snapshots\violation_p10_20260402_125548_helmet_overall.jpg
2026-04-02T12:55:59.020000,10,"helmet,overall",snapshots\violation_p10_20260402_125559_helmet_overall.jpg
2026-04-02T12:56:01.314222,50,"helmet,overall",snapshots\violation_p50_20260402_125601_helmet_overall.jpg
2026-04-02T12:56:07.790055,50,"helmet,overall",snapshots\violation_p50_20260402_125607_helmet_overall.jpg
2026-04-02T12:56:11.048185,50,"helmet,overall",snapshots\violation_p50_20260402_125611_helmet_overall.jpg
2026-04-02T13:01:08.942360,11,"helmet,overall",snapshots\violation_p11_20260402_130108_helmet_overall.jpg
2026-04-02T13:01:15.236173,11,"helmet,overall",snapshots\violation_p11_20260402_130115_helmet_overall.jpg
2026-04-02T13:01:20.825651,11,"helmet,overall",snapshots\violation_p11_20260402_130120_helmet_overall.jpg
2026-04-02T13:39:22.002427,2,"helmet,overall",snapshots\violation_p2_20260402_133921_helmet_overall.jpg
2026-04-02T13:39:25.859486,2,"helmet,overall",snapshots\violation_p2_20260402_133925_helmet_overall.jpg
2026-04-02T13:48:56.087451,1,"helmet,overall",snapshots\violation_p1_20260402_134856_helmet_overall.jpg
2026-04-02T13:49:44.767137,7,"helmet,overall",snapshots\violation_p7_20260402_134944_helmet_overall.jpg
2026-04-02T13:49:59.619452,54,"helmet,overall",snapshots\violation_p54_20260402_134959_helmet_overall.jpg
2026-04-02T13:50:36.455899,154,"helmet,overall",snapshots\violation_p154_20260402_135036_helmet_overall.jpg
2026-04-02T13:51:03.185023,164,"helmet,overall",snapshots\violation_p164_20260402_135103_helmet_overall.jpg
2026-04-02T13:51:06.403808,164,"helmet,overall",snapshots\violation_p164_20260402_135106_helmet_overall.jpg
2026-04-02T13:51:18.315215,164,"helmet,overall",snapshots\violation_p164_20260402_135118_helmet_overall.jpg
